datetime,global_active_power,global_reactive_power,voltage,global_intensity,sub_metering_1,sub_metering_2,sub_metering_3,total_sub_metering,target_next_hour_power
2021-01-10 01:00:00,1.1289544179779973,0.15751508807309386,241.394970811119,5.190499679779067,12,8,14,34,1.0543909356512688
2021-01-10 02:00:00,1.0543909356512688,0.1318193893893072,235.82326473370122,5.70945181713904,3,26,3,32,1.2245622418158968
2021-01-10 03:00:00,1.2245622418158968,0.14715271881394662,250.72574563886695,4.564513629430157,7,3,22,32,1.8943975700020526
2021-01-10 04:00:00,1.8943975700020526,0.16539008844460296,234.06200790485244,5.513105798176083,2,26,22,50,0.6398204422224756
2021-01-10 05:00:00,0.6398204422224756,0.0644915803671687,241.54910355113515,4.740453322416083,8,27,5,40,1.405878057112354
2021-01-10 06:00:00,1.405878057112354,0.08259072889471435,243.1688844046605,5.738810480887503,1,1,23,25,0.7161852386431045
2021-01-10 07:00:00,0.7161852386431045,0.18716320470113573,242.0689954872575,5.615367484013054,1,28,19,48,1.0584204402631698
2021-01-10 08:00:00,1.0584204402631698,0.15854327190639708,239.07356170561147,4.064561297955405,12,3,4,19,1.5266851790902098
2021-01-10 09:00:00,1.5266851790902098,0.14080083318236603,239.35089650133287,6.085982116175032,14,0,19,33,1.2192840057286387
2021-01-10 10:00:00,1.2192840057286387,0.15092169665326965,240.21905735989554,4.464036554885952,11,18,11,40,0.8766765666212082
2021-01-10 11:00:00,0.8766765666212082,0.16737908526808354,239.26498999185756,5.808057798281145,3,25,0,28,0.9854088872220095
2021-01-10 12:00:00,0.9854088872220095,0.12301201598453192,244.81939558397454,5.367287313401341,7,24,7,38,1.4038793246804027
2021-01-10 13:00:00,1.4038793246804027,0.11108476372988435,251.05261500795675,6.838183676795122,8,9,0,17,0.980890010484859
2021-01-10 14:00:00,0.980890010484859,0.15979226275488406,237.21254107496082,4.776534017628148,4,20,4,28,1.2649375768745923
2021-01-10 15:00:00,1.2649375768745923,0.1010813611192484,233.1509851021046,4.650683203881803,19,14,21,54,1.213671551971144
2021-01-10 16:00:00,1.213671551971144,0.17041263778572358,239.55858975824373,4.980580394112267,17,26,5,48,1.0045198957182548
2021-01-10 17:00:00,1.0045198957182548,0.06487081978810796,252.89854668827158,4.696820217165724,10,21,20,51,1.8431832267975976
2021-01-10 18:00:00,1.8431832267975976,0.2014577818662822,235.98162716015133,5.79994190194205,14,18,2,34,1.3901757066954032
2021-01-10 19:00:00,1.3901757066954032,0.17362987412065214,248.19558402722035,3.3836893915634123,8,15,14,37,0.5924572240027178
2021-01-10 20:00:00,0.5924572240027178,0.16280148671569378,248.3885040703822,3.9463175808536457,16,20,4,40,1.2559362944308283
2021-01-10 21:00:00,1.2559362944308283,0.1991345491972757,237.23205879146002,3.932197078420807,11,26,23,60,1.0014640605694836
2021-01-10 22:00:00,1.0014640605694836,0.23327372222312884,242.84491539592636,5.9503075919735755,6,23,13,42,1.4557300004388671
2021-01-10 23:00:00,1.4557300004388671,0.2007185032509065,248.1419831156427,6.710613372581925,9,21,17,47,0.9622437784701898
2021-01-11 00:00:00,0.9622437784701898,0.05795628843341773,238.10436129506257,4.8955507814625285,9,3,15,27,1.1655790675599302
2021-01-11 01:00:00,1.1655790675599302,0.08602115166321492,238.98209819948818,4.83117827680999,12,1,5,18,1.351496183694137
2021-01-11 02:00:00,1.351496183694137,0.11875907111521605,237.09159543025677,5.070052163113181,18,29,24,71,1.4597265582510364
2021-01-11 03:00:00,1.4597265582510364,0.15130455251054167,234.92621634653565,6.161878302608191,10,24,23,57,0.839911077883267
2021-01-11 04:00:00,0.839911077883267,0.17588295102345614,236.75361227466996,4.072646865809426,12,12,13,37,1.0996496292477154
2021-01-11 05:00:00,1.0996496292477154,0.11371280934232672,233.8802986661887,5.2383689827347855,7,27,23,57,1.057516406651713
2021-01-11 06:00:00,1.057516406651713,0.1593383382238539,240.17041734129614,5.975197629782429,7,0,7,14,1.0040012302278865
2021-01-11 07:00:00,1.0040012302278865,0.11223085338233386,236.1501338447068,5.5010941699398455,3,16,6,25,1.729636272084329
2021-01-11 08:00:00,1.729636272084329,0.11942410985040258,241.16892955895375,5.189581616598743,14,12,7,33,1.3214945132882867
2021-01-11 09:00:00,1.3214945132882867,0.07966694515758888,232.22052176898185,6.001046092567141,10,3,12,25,0.8217348136994864
2021-01-11 10:00:00,0.8217348136994864,0.10383833769445477,241.6544011610723,2.296767707000763,10,6,5,21,1.4753585841164327
2021-01-11 11:00:00,1.4753585841164327,0.08241576971918331,244.16764480804463,5.677875319530908,0,16,17,33,1.8366468591037899
2021-01-11 12:00:00,1.8366468591037899,0.10120633735113335,230.03132178714273,4.345924316872576,16,8,1,25,1.509739578165344
2021-01-11 13:00:00,1.509739578165344,0.202682089830392,241.87028284923787,3.169367103143543,14,3,7,24,0.744189010213796
2021-01-11 14:00:00,0.744189010213796,0.10253005555840283,246.13834496236646,5.511202599524981,19,18,10,47,1.0547297781401246
2021-01-11 15:00:00,1.0547297781401246,0.28161910324186956,233.95179490654397,6.373658545162957,5,0,0,5,1.5800733447559867
2021-01-11 16:00:00,1.5800733447559867,0.17466589504404445,248.36286193418852,4.862551485372308,14,9,21,44,0.9876991603143658
2021-01-11 17:00:00,0.9876991603143658,0.15924180618474368,242.09509504683024,5.9528745472029385,8,3,5,16,1.3331458284438684
2021-01-11 18:00:00,1.3331458284438684,0.10708211099093931,236.47494072120796,6.612278257988645,13,8,15,36,1.432390216028801
2021-01-11 19:00:00,1.432390216028801,0.18501549397044956,239.72115461171148,6.314914453584048,17,12,19,48,0.921920858526575
2021-01-11 20:00:00,0.921920858526575,0.1212181086881113,242.7916345626086,6.639964529371393,16,13,11,40,1.1821423931814599
2021-01-11 21:00:00,1.1821423931814599,0.15610049073226806,240.38002695706206,5.7421274910718925,17,9,10,36,0.22761979797927823
2021-01-11 22:00:00,0.22761979797927823,0.27800422691343973,242.69377996223184,5.075433638901592,4,5,9,18,0.8926837075997129
2021-01-11 23:00:00,0.8926837075997129,0.1451970050137675,235.39663203460316,3.3980341881028315,19,15,2,36,1.124229554582052
2021-01-12 00:00:00,1.124229554582052,0.20746366631428378,240.8468041201804,4.753937511870052,19,5,12,36,0.8256650454105452
2021-01-12 01:00:00,0.8256650454105452,0.11484117874370561,232.9314275154751,4.156753404683808,8,16,2,26,1.6897233911794904
2021-01-12 02:00:00,1.6897233911794904,0.1482505754751519,239.4438696932565,7.170942717497814,10,9,14,33,0.7709575866118101
2021-01-12 03:00:00,0.7709575866118101,0.2385400317817755,235.48046179267604,4.824114187567663,0,17,15,32,1.0679866539909049
2021-01-12 04:00:00,1.0679866539909049,0.11865164711061163,236.32235028705117,5.123204806784486,17,26,12,55,1.2392221731858273
2021-01-12 05:00:00,1.2392221731858273,0.24062242789984645,246.18046587605218,5.551485376040468,5,21,16,42,1.6323819867198346
2021-01-12 06:00:00,1.6323819867198346,0.18538759677277378,245.45655060297133,5.043602446372454,1,17,2,20,0.7692413546461682
2021-01-12 07:00:00,0.7692413546461682,0.12187666120528662,243.04569060453588,6.695051040430753,14,2,19,35,1.5489491256464878
2021-01-12 08:00:00,1.5489491256464878,0.18162038695277605,234.5384361766371,4.377350638265548,13,19,10,42,1.2030699183058762
2021-01-12 09:00:00,1.2030699183058762,0.19862772248133648,238.417957751526,5.194607455237243,4,26,20,50,0.9055474046856147
2021-01-12 10:00:00,0.9055474046856147,0.1810904981108598,246.0654884998959,4.257529414301952,5,20,18,43,1.338631042278981
2021-01-12 11:00:00,1.338631042278981,0.07148876400547717,240.7085845681995,3.6799774887792944,5,24,21,50,1.259717908672041
2021-01-12 12:00:00,1.259717908672041,0.11364314120875657,251.59664769990846,4.388230909094714,17,27,10,54,1.0199349368523616
2021-01-12 13:00:00,1.0199349368523616,0.13762406822242476,241.96658919697185,4.962963202951588,13,14,15,42,1.2209406254970057
2021-01-12 14:00:00,1.2209406254970057,0.14627832854499767,240.96024558245017,4.57069777548274,9,14,20,43,1.0844059209414718
2021-01-12 15:00:00,1.0844059209414718,0.1810336048775339,238.45441767898748,4.307579020126144,13,3,2,18,1.2340552035753745
2021-01-12 16:00:00,1.2340552035753745,0.15888505004666267,240.66770452391142,3.593682536328166,12,28,21,61,1.398639202356314
2021-01-12 17:00:00,1.398639202356314,0.08323278206449493,239.23765081809728,4.9168944273713056,2,26,5,33,1.6758050448436055
2021-01-12 18:00:00,1.6758050448436055,0.16900989255029816,243.54054338344295,3.4952796259689975,5,8,13,26,0.8286553503519453
2021-01-12 19:00:00,0.8286553503519453,0.18052928726419115,244.7835115839729,5.760055963689602,7,26,23,56,1.83991001239688
2021-01-12 20:00:00,1.83991001239688,0.177989522396552,236.07005269746026,5.082439752934503,11,25,17,53,0.6143736601432495
2021-01-12 21:00:00,0.6143736601432495,0.2040390362777311,233.34383523221112,3.5424485005350697,12,18,16,46,1.1544644714893249
2021-01-12 22:00:00,1.1544644714893249,0.1916961077274452,230.8189731344835,4.6907909229501366,10,23,3,36,1.376495161945373
2021-01-12 23:00:00,1.376495161945373,0.17295900396142183,242.5399566345627,4.247843594409417,11,27,22,60,1.2842975603205098
2021-01-13 00:00:00,1.2842975603205098,0.14649171442706765,234.48316696913062,5.31917451041918,0,16,14,30,1.0131901440538218
2021-01-13 01:00:00,1.0131901440538218,0.06695195332420042,229.23554703523757,6.340450446023144,16,10,10,36,1.1375633248928174
2021-01-13 02:00:00,1.1375633248928174,0.1714809109566293,241.94289302265483,3.1248275303542554,15,24,2,41,1.05209971960235
2021-01-13 03:00:00,1.05209971960235,0.16038438435815555,252.46499758716396,5.115026079147417,10,8,2,20,1.0231905729167365
2021-01-13 04:00:00,1.0231905729167365,0.16357894185976868,239.96964544230053,4.83986720443336,12,9,15,36,1.4548806291063072
2021-01-13 05:00:00,1.4548806291063072,0.08616257120898452,244.1924538722582,5.671340076450465,17,17,4,38,1.3071046457895141
2021-01-13 06:00:00,1.3071046457895141,0.09594717297958688,240.40914679273783,5.213196628237689,10,19,20,49,0.9921271214218037
2021-01-13 07:00:00,0.9921271214218037,0.20265764266664518,239.50555173404427,4.248030668261181,11,12,9,32,1.4698799626299752
2021-01-13 08:00:00,1.4698799626299752,0.14802224230716723,244.59538241493885,4.680946064333382,5,7,18,30,1.2921898562629828
2021-01-13 09:00:00,1.2921898562629828,0.18407503486863122,238.54862727905675,4.203974143196511,8,6,24,38,1.443858635651688
2021-01-13 10:00:00,1.443858635651688,0.15141591880652305,241.3369615703595,6.076007138598598,15,16,3,34,1.3888886525770836
2021-01-13 11:00:00,1.3888886525770836,0.15148780697478725,241.60848903098008,5.021311648671942,3,20,18,41,0.9513014967233783
2021-01-13 12:00:00,0.9513014967233783,0.1969141902987999,236.65954773178476,6.901190685753008,2,22,10,34,1.031945687940909
2021-01-13 13:00:00,1.031945687940909,0.1241977635891313,244.96021174768262,4.9393391861853795,15,14,1,30,1.4241880815369785
2021-01-13 14:00:00,1.4241880815369785,0.15480603884704916,239.12520121652295,4.291593233089538,11,19,9,39,1.3831110796300394
2021-01-13 15:00:00,1.3831110796300394,0.12688623556474787,236.22127420253577,3.486285607387173,10,14,10,34,1.1937295218107555
2021-01-13 16:00:00,1.1937295218107555,0.12827518862838422,242.68254921785203,3.1968603237440547,4,0,24,28,1.2351982149926346
2021-01-13 17:00:00,1.2351982149926346,0.13454139382656802,235.5076600910448,3.4158640569945105,17,24,19,60,1.5832994687365274
2021-01-13 18:00:00,1.5832994687365274,0.16110668858168564,240.14090578684565,5.267126651011483,18,13,15,46,1.022528583349251
2021-01-13 19:00:00,1.022528583349251,0.12606256891682613,239.954405016779,5.508725023229934,5,4,18,27,1.3641292143510113
2021-01-13 20:00:00,1.3641292143510113,0.21278780627867605,245.4294778291579,3.418809297967867,17,10,22,49,1.1393422042698318
2021-01-13 21:00:00,1.1393422042698318,0.1052696348890248,242.37349116439975,5.895038314076116,5,15,23,43,1.134695639031834
2021-01-13 22:00:00,1.134695639031834,0.14065641779193205,239.87486520627428,4.516938948316561,3,1,10,14,1.529633055596157
2021-01-13 23:00:00,1.529633055596157,0.12801344708629125,244.08883149600143,5.146793011985549,11,7,13,31,1.447624904696409
2021-01-14 00:00:00,1.447624904696409,0.22234889421768664,246.95103774508658,6.612220628255424,18,10,1,29,1.4440528908001915
2021-01-14 01:00:00,1.4440528908001915,0.1598277388255787,242.7890515317593,5.896839315865532,1,28,22,51,1.5916436421462987
2021-01-14 02:00:00,1.5916436421462987,0.20159222697343174,240.0517630992169,4.731469352094168,16,17,4,37,1.2063011524898277
2021-01-14 03:00:00,1.2063011524898277,0.07572198134815139,233.4408188382492,4.1088077745847125,10,2,4,16,1.4045858913884892
2021-01-14 04:00:00,1.4045858913884892,0.16335251329346293,234.67443168462313,2.848184598670695,10,29,18,57,1.1069199730219632
2021-01-14 05:00:00,1.1069199730219632,0.19448153978117186,238.47387647822666,4.28084668075758,15,25,20,60,1.2972499057465325
2021-01-14 06:00:00,1.2972499057465325,0.1541141994637712,236.95243898920359,4.788869761172306,1,0,11,12,1.1609570836896945
2021-01-14 07:00:00,1.1609570836896945,0.20327401875326756,239.06514348507278,4.012820472848816,1,10,17,28,1.2290987894978154
2021-01-14 08:00:00,1.2290987894978154,0.12413557749498139,240.28324962448553,4.8687430329076955,7,15,3,25,1.378547107631074
2021-01-14 09:00:00,1.378547107631074,0.220467372009279,242.64846377178367,5.076851882958768,12,17,21,50,0.9545337950299582
2021-01-14 10:00:00,0.9545337950299582,0.2649449061809625,239.64750610970455,4.775144018191922,9,29,16,54,1.8277161827056378
2021-01-14 11:00:00,1.8277161827056378,0.13185807197801705,242.43250821913102,4.349997419176541,7,15,9,31,0.8981947855500894
2021-01-14 12:00:00,0.8981947855500894,0.1277248739299614,240.3223720740506,5.168654671966728,3,22,19,44,0.8357434161636803
2021-01-14 13:00:00,0.8357434161636803,0.22266922385588506,230.12266716823063,5.441940649569409,14,9,5,28,1.5474332620500202
2021-01-14 14:00:00,1.5474332620500202,0.22897860728653563,235.30332303090623,3.909600922557154,0,17,24,41,1.4374988081888807
2021-01-14 15:00:00,1.4374988081888807,0.12385699864233658,239.27956222139193,6.41093237974627,10,5,13,28,1.3872359451156464
2021-01-14 16:00:00,1.3872359451156464,0.12899065914520713,233.95152628579447,4.901411867715738,6,18,10,34,1.388503652779284
2021-01-14 17:00:00,1.388503652779284,0.13591076955697462,242.999643649981,5.018849622944848,16,3,10,29,1.1963259681459255
2021-01-14 18:00:00,1.1963259681459255,0.08277747444828613,247.6537541617185,5.708214423256557,19,26,17,62,0.9308236885542505
2021-01-14 19:00:00,0.9308236885542505,0.10406740267579008,246.09380925848657,5.233216131263502,17,12,22,51,1.2227413674581178
2021-01-14 20:00:00,1.2227413674581178,0.0997929616623966,238.93278564534896,5.953136633913245,11,23,21,55,0.9968514865463665
2021-01-14 21:00:00,0.9968514865463665,0.11161012174479357,247.45363068424976,5.287124165201824,8,13,17,38,1.4925359200253254
2021-01-14 22:00:00,1.4925359200253254,0.14826575563066094,240.74333728601056,4.387562625359562,4,2,23,29,1.1558827855493583
2021-01-14 23:00:00,1.1558827855493583,0.16171073662682603,238.3145701444098,5.361503525206102,9,9,22,40,0.9523508409622465
2021-01-15 00:00:00,0.9523508409622465,0.22752502464070384,236.9329866822953,3.856273792679338,3,5,10,18,1.103584247504102
2021-01-15 01:00:00,1.103584247504102,0.10008229796306045,238.48765156755937,5.108559705776523,4,0,20,24,1.3238794362826873
2021-01-15 02:00:00,1.3238794362826873,0.19921611992382918,238.05911590729386,4.966770009355539,9,22,11,42,1.0308826341588075
2021-01-15 03:00:00,1.0308826341588075,0.13930055778872455,240.85208111187742,4.79188314272746,10,23,4,37,0.9533338813300705
2021-01-15 04:00:00,0.9533338813300705,0.14752681451737834,240.8028699052493,4.871462488561069,9,26,22,57,1.2731061634475735
2021-01-15 05:00:00,1.2731061634475735,0.1837409746083302,240.01523010076707,3.1181509545023607,7,13,8,28,1.2734899713326169
2021-01-15 06:00:00,1.2734899713326169,0.09386389892188507,242.18469084873175,4.4512750922590385,1,7,24,32,1.047917047388661
2021-01-15 07:00:00,1.047917047388661,0.16912048730920254,245.95323137393171,5.092844901141115,7,18,8,33,1.058688508314503
2021-01-15 08:00:00,1.058688508314503,0.1583226104106528,244.74777067720663,5.1598563919974,15,13,21,49,1.2696149812072908
2021-01-15 09:00:00,1.2696149812072908,0.17462256320040745,232.57551015775047,3.9723248590740416,4,9,9,22,0.7655746975508027
2021-01-15 10:00:00,0.7655746975508027,0.1644584321953909,227.23039432549024,6.2657078408647005,2,16,21,39,0.7777608676870333
2021-01-15 11:00:00,0.7777608676870333,0.27276500699554473,244.67159955619636,4.1338251517855,11,8,18,37,0.9844667336242692
2021-01-15 12:00:00,0.9844667336242692,0.1181130007874342,233.1656065079229,5.969457200526737,12,28,0,40,1.1359658544864457
2021-01-15 13:00:00,1.1359658544864457,0.12345015224990911,238.8761729905366,5.427194361871685,12,5,6,23,1.2932722696794012
2021-01-15 14:00:00,1.2932722696794012,0.11884297367876177,234.1494348697032,4.353772690156197,9,10,3,22,1.6426068650848655
2021-01-15 15:00:00,1.6426068650848655,0.12222614404198726,230.9900978120999,6.775310892609512,3,24,0,27,1.4572978869606057
2021-01-15 16:00:00,1.4572978869606057,0.1181306436346741,242.70731364102394,3.8063631682435197,8,6,14,28,1.1520184410109717
2021-01-15 17:00:00,1.1520184410109717,0.20945082655537758,243.79577580151323,5.919154173610002,1,16,7,24,1.1942951376291933
2021-01-15 18:00:00,1.1942951376291933,0.22102521239949274,237.1174479963664,6.000582318042978,18,27,11,56,0.8992411906086573
2021-01-15 19:00:00,0.8992411906086573,0.12146268531252619,227.04478853927546,4.329379790923355,0,27,21,48,1.194446059202283
2021-01-15 20:00:00,1.194446059202283,0.10838222134478856,237.2687777587376,6.392465300064329,6,0,21,27,1.1134024083239584
2021-01-15 21:00:00,1.1134024083239584,0.1735707778193202,241.95902002701274,4.749953485401047,16,21,17,54,1.2968155681014268
2021-01-15 22:00:00,1.2968155681014268,0.12238884778595144,232.60544215612936,5.288693629279857,2,4,14,20,0.9518307169343031
2021-01-15 23:00:00,0.9518307169343031,0.18164659088777554,240.91679959889578,5.260321838771221,19,8,16,43,1.3558039542723517
2021-01-16 00:00:00,1.3558039542723517,0.16014615104256497,239.92345075413502,4.865691258529452,19,17,13,49,1.6598216739007732
2021-01-16 01:00:00,1.6598216739007732,0.0742127942501384,242.89645749800545,5.8108082731597825,2,23,13,38,1.1673719554629427
2021-01-16 02:00:00,1.1673719554629427,0.22737526006650308,240.59790184207077,5.793488720552213,2,26,17,45,1.3205135166296824
2021-01-16 03:00:00,1.3205135166296824,0.23979388365477608,235.1346552955922,3.2514680267618195,16,20,19,55,1.4070431975133337
2021-01-16 04:00:00,1.4070431975133337,0.11936056547578068,245.98285750832247,6.304340242878153,6,1,17,24,1.079633858434249
2021-01-16 05:00:00,1.079633858434249,0.1306149220032008,239.20735213486515,3.3375080119643257,13,28,15,56,1.267227744543125
2021-01-16 06:00:00,1.267227744543125,0.16429326953624523,239.86347730245035,6.032546204341657,16,25,0,41,1.2037777202345383
2021-01-16 07:00:00,1.2037777202345383,0.16672283949935124,235.33366020463401,6.126705136827583,17,10,22,49,1.2293028295646495
2021-01-16 08:00:00,1.2293028295646495,0.1829272136336415,237.78358874404245,3.9090335697848015,12,26,10,48,0.96809706484336
2021-01-16 09:00:00,0.96809706484336,0.2505102269383175,235.5759864298655,4.589185712045415,19,27,14,60,1.2073530522776827
2021-01-16 10:00:00,1.2073530522776827,0.14115263862529753,239.13526970038288,3.8942953315140643,19,5,11,35,1.3493994873736348
2021-01-16 11:00:00,1.3493994873736348,0.1100851377730773,248.55854240071173,4.785078969711265,17,25,7,49,1.6353430823385124
2021-01-16 12:00:00,1.6353430823385124,0.08103403859927363,233.1404942853432,4.691965715814259,3,7,21,31,1.4877812478255619
2021-01-16 13:00:00,1.4877812478255619,0.11345349800290404,231.9321930106163,5.7796605322693395,0,3,19,22,1.8459547372534668
2021-01-16 14:00:00,1.8459547372534668,0.14834365135631014,247.35585163746805,6.310308746119608,17,17,5,39,0.9697957311335851
2021-01-16 15:00:00,0.9697957311335851,0.23972789317588938,238.95338161424067,6.395683810789956,0,27,2,29,1.4616961910162034
2021-01-16 16:00:00,1.4616961910162034,0.12411943504819142,236.6546363067004,4.437831973421698,12,10,23,45,1.2550026017215055
2021-01-16 17:00:00,1.2550026017215055,0.16118939758194492,245.19952343698037,4.790778126255472,19,4,12,35,1.8569408799653018
2021-01-16 18:00:00,1.8569408799653018,0.1491788551963624,236.9719223013157,3.31656180777905,19,14,12,45,0.9575105143934546
2021-01-16 19:00:00,0.9575105143934546,0.2094196636724042,249.1300485677347,4.194129933503811,9,27,1,37,0.9480834473457671
2021-01-16 20:00:00,0.9480834473457671,0.2763466212936811,243.38962935669633,5.9648516330974575,10,17,4,31,1.0201822063667934
2021-01-16 21:00:00,1.0201822063667934,0.12345656135398396,237.56044295927148,6.615582823548232,8,1,16,25,0.562831282707058
2021-01-16 22:00:00,0.562831282707058,0.1255280278740889,250.78654106632752,3.765651128120078,8,21,5,34,1.0422734934957716
2021-01-16 23:00:00,1.0422734934957716,0.2022080438534536,236.97142538498332,4.407535740847106,4,10,1,15,0.9722602015338906
2021-01-17 00:00:00,0.9722602015338906,0.18409457448131555,243.71047686004653,4.973594243041073,0,25,3,28,1.2451181359428622
2021-01-17 01:00:00,1.2451181359428622,0.2423353662868017,241.49646290203245,5.280161158819607,16,24,21,61,1.3025267927331479
2021-01-17 02:00:00,1.3025267927331479,0.1791964092662982,246.50870644699398,4.190396480078354,1,12,10,23,1.7628512517647659
2021-01-17 03:00:00,1.7628512517647659,0.13203539546064702,247.80755598363427,5.424061044464089,12,3,7,22,1.485127151455815
2021-01-17 04:00:00,1.485127151455815,0.17953274153461546,240.16002074532884,4.526160652929084,8,21,11,40,1.026928903301279
2021-01-17 05:00:00,1.026928903301279,0.20543517902914538,236.23291064826907,4.985547729121721,3,6,7,16,0.9304755985954926
2021-01-17 06:00:00,0.9304755985954926,0.1910241090598682,242.29986071469557,5.546284248003699,4,28,10,42,1.3475757514519517
2021-01-17 07:00:00,1.3475757514519517,0.17536370155536488,236.61142315123948,5.006422269810938,10,10,21,41,0.8039300378938072
2021-01-17 08:00:00,0.8039300378938072,0.20333373447945768,250.06693623763312,4.5636141094734315,18,21,19,58,1.7494376297563061
2021-01-17 09:00:00,1.7494376297563061,0.20846477952228365,240.6826766554137,4.890390196074169,2,23,7,32,1.553832036216386
2021-01-17 10:00:00,1.553832036216386,0.21910794955187635,238.17339224343945,4.911637040794664,11,3,7,21,1.0592473043685886
2021-01-17 11:00:00,1.0592473043685886,0.18243549437948214,240.92340152932454,4.629988970117872,18,27,16,61,0.6860596412727368
2021-01-17 12:00:00,0.6860596412727368,0.14164409598415728,233.26436855235153,4.741203937332898,18,14,19,51,1.606161712249624
2021-01-17 13:00:00,1.606161712249624,0.15733568432166614,235.14192980744673,6.598647170504717,12,0,19,31,1.1656380464242146
2021-01-17 14:00:00,1.1656380464242146,0.21032544832541783,246.00206953972213,5.560919447941239,6,22,22,50,1.5713448935920384
2021-01-17 15:00:00,1.5713448935920384,0.10915321645063819,236.71552860514302,4.704519681970839,14,2,15,31,0.7216717023616899
2021-01-17 16:00:00,0.7216717023616899,0.16843366544364505,234.7654450865903,5.696954404510736,6,13,13,32,1.0201874931138681
2021-01-17 17:00:00,1.0201874931138681,0.13033305938363196,242.68326376263644,4.66618051024399,7,5,10,22,1.201573109915455
2021-01-17 18:00:00,1.201573109915455,0.15143724114674087,245.92852077331497,6.173124637586641,4,17,6,27,1.2140941781294226
2021-01-17 19:00:00,1.2140941781294226,0.21392259313036494,243.59476655332534,5.369642192198094,13,24,15,52,1.0649803585562267
2021-01-17 20:00:00,1.0649803585562267,0.15955495340099515,244.98023842902907,4.892697855995771,3,0,12,15,1.3868549797042495
2021-01-17 21:00:00,1.3868549797042495,0.15232182740780745,236.2160245571527,5.447716925810278,9,5,14,28,0.8797138711852217
2021-01-17 22:00:00,0.8797138711852217,0.08200719295100403,232.89094666629077,3.4291238479315007,19,5,23,47,1.157286154493612
2021-01-17 23:00:00,1.157286154493612,0.18731267830136103,247.50666825977743,3.8732325310901947,14,20,15,49,1.2360886895135696
2021-01-18 00:00:00,1.2360886895135696,0.18227420905705377,238.38660080578933,3.8060749936009444,17,15,20,52,1.3543316502176246
2021-01-18 01:00:00,1.3543316502176246,0.258162736165273,238.74583491772475,5.142943094763707,19,28,22,69,1.4134844634266668
2021-01-18 02:00:00,1.4134844634266668,0.13461108825234996,246.6409707092453,6.732514999485092,12,4,23,39,0.8626073724486392
2021-01-18 03:00:00,0.8626073724486392,0.16095751638319694,242.7811500470033,7.231300146192632,7,16,8,31,0.7397657487793132
2021-01-18 04:00:00,0.7397657487793132,0.16246918418553777,242.27943886040805,5.638051101440757,8,9,2,19,1.5833030465695526
2021-01-18 05:00:00,1.5833030465695526,0.2288726639881737,250.82501172450543,5.500844474944457,15,27,18,60,1.2996942035938774
2021-01-18 06:00:00,1.2996942035938774,0.1452352233806524,236.7824088480993,3.1989422658472613,18,20,19,57,0.9754540390330338
2021-01-18 07:00:00,0.9754540390330338,0.16395107628851696,244.6392006404062,4.457326200265978,15,17,4,36,1.6653455926567569
2021-01-18 08:00:00,1.6653455926567569,0.18039482548582697,240.2850656244854,4.212216248091761,6,6,9,21,1.2347023902878576
2021-01-18 09:00:00,1.2347023902878576,0.1593304561578179,241.3429613943163,4.379152401748884,13,2,16,31,1.5537891552191478
2021-01-18 10:00:00,1.5537891552191478,0.12767831927247358,247.64234213206265,4.83185618141521,13,12,14,39,1.2202555444230327
2021-01-18 11:00:00,1.2202555444230327,0.15970449964491537,242.53917878144813,4.527909422302873,3,14,22,39,1.818224377464596
2021-01-18 12:00:00,1.818224377464596,0.2036815874929886,242.69148039524816,3.020700189624212,14,19,24,57,1.7266022527329614
2021-01-18 13:00:00,1.7266022527329614,0.09867423502944697,245.36253668654902,5.7479102561175335,2,18,7,27,1.125310755456278
2021-01-18 14:00:00,1.125310755456278,0.1566484837073438,238.17523635228557,3.9272569742601933,4,2,14,20,1.4914712852863066
2021-01-18 15:00:00,1.4914712852863066,0.11499395925304133,235.80395166330496,5.239246864111149,0,3,20,23,1.3936127848755442
2021-01-18 16:00:00,1.3936127848755442,0.2097523314462421,234.77595402989482,7.0740826697499735,2,4,13,19,1.6105894672597045
2021-01-18 17:00:00,1.6105894672597045,0.07384065476081125,230.16821705312,4.080615408413577,14,0,19,33,0.9105229618259687
2021-01-18 18:00:00,0.9105229618259687,0.12205390763642057,250.2810356497016,2.4697124772536703,7,3,6,16,1.4058154379995318
2021-01-18 19:00:00,1.4058154379995318,0.16886059375322604,234.48395817139158,4.713995778119889,3,11,20,34,1.5175273460548762
2021-01-18 20:00:00,1.5175273460548762,0.228276201461717,238.89373188207114,6.100959634998571,1,27,22,50,0.6723781540730657
2021-01-18 21:00:00,0.6723781540730657,0.1467124869463506,238.6159335005554,6.958347454220593,9,26,11,46,0.8450224462002675
2021-01-18 22:00:00,0.8450224462002675,0.12224002366534008,241.5370334890455,3.7704504055475834,3,23,16,42,0.5882303466719698
2021-01-18 23:00:00,0.5882303466719698,0.24405785347202952,244.07868606269648,5.496699223236522,2,9,16,27,1.1191779496666325
2021-01-19 00:00:00,1.1191779496666325,0.0775993049791878,244.30236744179874,4.5346895432199466,1,22,9,32,1.4152626767387886
2021-01-19 01:00:00,1.4152626767387886,0.04005970216899589,237.0846128071553,4.894051645695864,16,24,18,58,1.6507071156288085
2021-01-19 02:00:00,1.6507071156288085,0.17200072250266663,239.16439143106794,7.644343347017035,19,20,13,52,1.2222284341259324
